bucket,hand_id,decision_idx,verb_abs_pos,rel_pos,abs_pos,projection,token
illegal_fold,cf9fb677,8,319,-10,309,-11.1421, is
illegal_fold,cf9fb677,8,319,-5,314,-4.3735,JSON
illegal_fold,cf9fb677,8,319,-2,317,-9.3531,action
illegal_fold,cf9fb677,8,319,-1,318,-10.6262,""":"
illegal_fold,cf9fb677,8,319,0,319,-13.3203," """
illegal_fold,cf9fb677,8,319,1,320,-18.3658,F
illegal_fold,cf9fb677,8,319,2,321,-11.9045,OLD
illegal_fold,82035b4d,2,304,-300,4,4.1406, are
illegal_fold,82035b4d,2,304,-200,104,-2.8857,","
illegal_fold,82035b4d,2,304,-100,204,1.1652, your
illegal_fold,82035b4d,2,304,-50,254,11.1383, opponent
illegal_fold,82035b4d,2,304,-20,284,13.8987, opponent
illegal_fold,82035b4d,2,304,-10,294,-2.0373, to
illegal_fold,82035b4d,2,304,-5,299,-4.1667,JSON
illegal_fold,82035b4d,2,304,-2,302,-6.6418,action
illegal_fold,82035b4d,2,304,-1,303,-5.8078,""":"
illegal_fold,82035b4d,2,304,0,304,-10.4805," """
illegal_fold,82035b4d,2,304,1,305,-10.1990,F
illegal_fold,82035b4d,2,304,2,306,-10.5930,OLD
illegal_fold,088325c9,2,301,-300,1,6.3343,system
illegal_fold,088325c9,2,301,-200,101,6.4926, little
illegal_fold,088325c9,2,301,-100,201,10.6367,")

"
illegal_fold,088325c9,2,301,-50,251,9.9210, the
illegal_fold,088325c9,2,301,-20,281,14.1900, opponent
illegal_fold,088325c9,2,301,-10,291,-1.6092, to
illegal_fold,088325c9,2,301,-5,296,-4.1104,JSON
illegal_fold,088325c9,2,301,-2,299,-6.8987,action
illegal_fold,088325c9,2,301,-1,300,-5.7825,""":"
illegal_fold,088325c9,2,301,0,301,-11.1501," """
illegal_fold,088325c9,2,301,1,302,-9.6791,F
illegal_fold,088325c9,2,301,2,303,-10.8022,OLD
illegal_fold,face3413,2,301,-300,1,6.3343,system
illegal_fold,face3413,2,301,-200,101,6.4926, little
illegal_fold,face3413,2,301,-100,201,10.5255,")

"
illegal_fold,face3413,2,301,-50,251,9.9957, the
illegal_fold,face3413,2,301,-20,281,13.6906, opponent
illegal_fold,face3413,2,301,-10,291,-2.4710, to
illegal_fold,face3413,2,301,-5,296,-3.9287,JSON
illegal_fold,face3413,2,301,-2,299,-6.6340,action
illegal_fold,face3413,2,301,-1,300,-5.9066,""":"
illegal_fold,face3413,2,301,0,301,-11.4312," """
illegal_fold,face3413,2,301,1,302,-10.5266,F
illegal_fold,face3413,2,301,2,303,-10.9295,OLD
illegal_fold,56300abd,2,309,-300,9,3.2917, Analy
illegal_fold,56300abd,2,309,-200,109,-0.0269,".

"
illegal_fold,56300abd,2,309,-100,209,3.6553, reasoning
illegal_fold,56300abd,2,309,-50,259,8.6754,","
illegal_fold,56300abd,2,309,-20,289,14.6604, opponent
illegal_fold,56300abd,2,309,-10,299,-2.9308, to
illegal_fold,56300abd,2,309,-5,304,-3.9621,JSON
illegal_fold,56300abd,2,309,-2,307,-6.8688,action
illegal_fold,56300abd,2,309,-1,308,-7.1794,""":"
illegal_fold,56300abd,2,309,0,309,-11.6927," """
illegal_fold,56300abd,2,309,1,310,-13.9876,F
illegal_fold,56300abd,2,309,2,311,-10.0694,OLD
illegal_fold,a0526b79,2,310,-300,10,7.5593,ze
illegal_fold,a0526b79,2,310,-200,110,1.8767,JSON
illegal_fold,a0526b79,2,310,-100,210,0.4036, your
illegal_fold,a0526b79,2,310,-50,260,10.4566, flush
illegal_fold,a0526b79,2,310,-20,290,13.5842, opponent
illegal_fold,a0526b79,2,310,-10,300,1.0806, to
illegal_fold,a0526b79,2,310,-5,305,-3.9085,JSON
illegal_fold,a0526b79,2,310,-2,308,-6.3904,action
illegal_fold,a0526b79,2,310,-1,309,-4.9662,""":"
illegal_fold,a0526b79,2,310,0,310,-10.5616," """
illegal_fold,a0526b79,2,310,1,311,-10.6127,F
illegal_fold,a0526b79,2,310,2,312,-10.1732,OLD
illegal_fold,161ca57e,5,341,-300,41,8.9842,:
illegal_fold,161ca57e,5,341,-200,141,7.3698,9
illegal_fold,161ca57e,5,341,-100,241,-11.2023,assistant
illegal_fold,161ca57e,5,341,-50,291,14.3999, the
illegal_fold,161ca57e,5,341,-20,321,7.9368, in
illegal_fold,161ca57e,5,341,-10,331,-10.1342, is
illegal_fold,161ca57e,5,341,-5,336,-4.4746,JSON
illegal_fold,161ca57e,5,341,-2,339,-10.5732,action
illegal_fold,161ca57e,5,341,-1,340,-10.4655,""":"
illegal_fold,161ca57e,5,341,0,341,-14.3930," """
illegal_fold,161ca57e,5,341,1,342,-17.3333,F
illegal_fold,161ca57e,5,341,2,343,-11.5011,OLD
illegal_fold,d93aa408,8,344,-300,44,5.8153, ONLY
illegal_fold,d93aa408,8,344,-200,144,9.7299, 
illegal_fold,d93aa408,8,344,-100,244,5.3849, your
illegal_fold,d93aa408,8,344,-50,294,14.2775, or
illegal_fold,d93aa408,8,344,-20,324,8.9148, and
illegal_fold,d93aa408,8,344,-10,334,-6.0028, to
illegal_fold,d93aa408,8,344,-5,339,-4.5447,JSON
illegal_fold,d93aa408,8,344,-2,342,-9.8731,action
illegal_fold,d93aa408,8,344,-1,343,-11.5970,""":"
illegal_fold,d93aa408,8,344,0,344,-19.0991," """
illegal_fold,d93aa408,8,344,1,345,-18.4682,F
illegal_fold,d93aa408,8,344,2,346,-12.3268,OLD
illegal_fold,07688eea,2,296,-200,96,8.8454, My
illegal_fold,07688eea,2,296,-100,196,6.5581, You
illegal_fold,07688eea,2,296,-50,246,12.4049, gives
illegal_fold,07688eea,2,296,-20,276,14.4679, opponent
illegal_fold,07688eea,2,296,-10,286,-2.1713, to
illegal_fold,07688eea,2,296,-5,291,-4.1365,JSON
illegal_fold,07688eea,2,296,-2,294,-7.5798,action
illegal_fold,07688eea,2,296,-1,295,-6.7143,""":"
illegal_fold,07688eea,2,296,0,296,-11.7676," """
illegal_fold,07688eea,2,296,1,297,-11.6785,F
illegal_fold,07688eea,2,296,2,298,-10.7159,OLD
illegal_fold,4ab38d00,2,304,-300,4,4.1406, are
illegal_fold,4ab38d00,2,304,-200,104,-2.8857,","
illegal_fold,4ab38d00,2,304,-100,204,0.8585, your
illegal_fold,4ab38d00,2,304,-50,254,7.0768, str
illegal_fold,4ab38d00,2,304,-20,284,14.1488, opponent
illegal_fold,4ab38d00,2,304,-10,294,-2.0139, to
illegal_fold,4ab38d00,2,304,-5,299,-4.0477,JSON
illegal_fold,4ab38d00,2,304,-2,302,-6.5863,action
illegal_fold,4ab38d00,2,304,-1,303,-6.2150,""":"
illegal_fold,4ab38d00,2,304,0,304,-11.1032," """
illegal_fold,4ab38d00,2,304,1,305,-11.5427,F
illegal_fold,4ab38d00,2,304,2,306,-10.6269,OLD
illegal_fold,2061aeaf,8,321,-300,21,6.6004,".
"
illegal_fold,2061aeaf,8,321,-200,121,7.9462,<|im_start|>
illegal_fold,2061aeaf,8,321,-100,221,7.2416,")

"
illegal_fold,2061aeaf,8,321,-50,271,2.1534,9
illegal_fold,2061aeaf,8,321,-20,301,14.0057, and
illegal_fold,2061aeaf,8,321,-10,311,-3.6043, to
illegal_fold,2061aeaf,8,321,-5,316,-4.2595,JSON
illegal_fold,2061aeaf,8,321,-2,319,-7.8147,action
illegal_fold,2061aeaf,8,321,-1,320,-8.0537,""":"
illegal_fold,2061aeaf,8,321,0,321,-14.8365," """
illegal_fold,2061aeaf,8,321,1,322,-18.2029,F
illegal_fold,2061aeaf,8,321,2,323,-11.7136,OLD
illegal_fold,9bb7b48c,2,307,-300,7,9.7860, player
illegal_fold,9bb7b48c,2,307,-200,107,-11.7305, is
illegal_fold,9bb7b48c,2,307,-100,207,1.1069,.
illegal_fold,9bb7b48c,2,307,-50,257,7.9066, str
illegal_fold,9bb7b48c,2,307,-20,287,14.6508, opponent
illegal_fold,9bb7b48c,2,307,-10,297,-0.4000, to
illegal_fold,9bb7b48c,2,307,-5,302,-4.0044,JSON
illegal_fold,9bb7b48c,2,307,-2,305,-6.2648,action
illegal_fold,9bb7b48c,2,307,-1,306,-5.1511,""":"
illegal_fold,9bb7b48c,2,307,0,307,-10.7459," """
illegal_fold,9bb7b48c,2,307,1,308,-9.7986,F
illegal_fold,9bb7b48c,2,307,2,309,-10.2329,OLD
illegal_fold,9bb7b48c,5,343,-300,43,11.9128, by
illegal_fold,9bb7b48c,5,343,-200,143,8.8087,8
illegal_fold,9bb7b48c,5,343,-100,243,0.8438,<think>
illegal_fold,9bb7b48c,5,343,-50,293,14.4065, the
illegal_fold,9bb7b48c,5,343,-20,323,7.5569, in
illegal_fold,9bb7b48c,5,343,-10,333,-10.3199, is
illegal_fold,9bb7b48c,5,343,-5,338,-4.6284,JSON
illegal_fold,9bb7b48c,5,343,-2,341,-10.0331,action
illegal_fold,9bb7b48c,5,343,-1,342,-9.7849,""":"
illegal_fold,9bb7b48c,5,343,0,343,-15.8333," """
illegal_fold,9bb7b48c,5,343,1,344,-17.7462,F
illegal_fold,9bb7b48c,5,343,2,345,-11.5936,OLD
illegal_fold,f5bbbfe8,10,321,-300,21,6.6004,".
"
illegal_fold,f5bbbfe8,10,321,-200,121,7.9462,<|im_start|>
illegal_fold,f5bbbfe8,10,321,-100,221,7.6295,")

"
illegal_fold,f5bbbfe8,10,321,-50,271,5.9332, pair
illegal_fold,f5bbbfe8,10,321,-20,301,14.7439, opponent
illegal_fold,f5bbbfe8,10,321,-10,311,-4.3938, to
illegal_fold,f5bbbfe8,10,321,-5,316,-3.9502,JSON
illegal_fold,f5bbbfe8,10,321,-2,319,-7.7303,action
illegal_fold,f5bbbfe8,10,321,-1,320,-7.4535,""":"
illegal_fold,f5bbbfe8,10,321,0,321,-13.0826," """
illegal_fold,f5bbbfe8,10,321,1,322,-14.3754,F
illegal_fold,f5bbbfe8,10,321,2,323,-11.5775,OLD
illegal_fold,a3eaa604,2,309,-300,9,3.2917, Analy
illegal_fold,a3eaa604,2,309,-200,109,-0.0269,".

"
illegal_fold,a3eaa604,2,309,-100,209,-0.0290, Provide
illegal_fold,a3eaa604,2,309,-50,259,13.2872, or
illegal_fold,a3eaa604,2,309,-20,289,14.2762, opponent
illegal_fold,a3eaa604,2,309,-10,299,0.4814, to
illegal_fold,a3eaa604,2,309,-5,304,-3.9340,JSON
illegal_fold,a3eaa604,2,309,-2,307,-6.4117,action
illegal_fold,a3eaa604,2,309,-1,308,-4.9312,""":"
illegal_fold,a3eaa604,2,309,0,309,-10.2919," """
illegal_fold,a3eaa604,2,309,1,310,-10.3710,F
illegal_fold,a3eaa604,2,309,2,311,-10.0418,OLD
illegal_fold,a38474c8,11,350,-300,50,4.5873, line
illegal_fold,a38474c8,11,350,-200,150,9.3798, 
illegal_fold,a38474c8,11,350,-100,250,5.5648, your
illegal_fold,a38474c8,11,350,-50,300,11.8008, My
illegal_fold,a38474c8,11,350,-20,330,8.0416, has
illegal_fold,a38474c8,11,350,-10,340,0.7982, to
illegal_fold,a38474c8,11,350,-5,345,-4.1580,JSON
illegal_fold,a38474c8,11,350,-2,348,0.7677,action
illegal_fold,a38474c8,11,350,-1,349,-1.1433,""":"
illegal_fold,a38474c8,11,350,0,350,-3.1931," """
illegal_fold,a38474c8,11,350,1,351,-8.4783,F
illegal_fold,a38474c8,11,350,2,352,-12.8804,OLD
